tag,mod,text,freq
d,negative,varices,1
d,negative,hematemesis,1
d,negative,evidence of organic disease,1
d,negative,Kayser-Fleischer corneal rings,1
d,negative,"Hepatitis virus markers, ANA and AMA-M2Ab were negative",1
d,negative,mutation,1
d,negative,genetic mutations,1
d,negative,sinus arrest,1
d,negative,active bleeding,1
d,negative,vomited,1
d,negative,enlargement or fibrosis,1
d,negative,anti-nuclear antibodies,1
d,negative,obstruction,1
d,negative,"gangrene, itchy skin",1
d,negative,Jaundice,1
d,negative,anti-smooth muscle antibody,1
d,negative,necrosis or destruction,1
d,negative,gangrene,1
d,negative,jaundice,2
d,negative,breast cancer,3
d,negative,cancer,2
d,negative,right breast cancer,2
d,negative,other lymph node metastasis or distant metastasis findings,1
d,negative,esophageal cancer,4
d,negative,torsion,1
d,negative,color deficiency,1
d,negative,vital changes or acidosis,1
d,negative,thrombi,1
d,negative,flexion,1
d,negative,portal hypertension,1
d,negative,leaking,1
d,negative,adhesive small bowel obstruction (ASBO),1
d,negative,ileus,1
d,negative,viral infection or other drug-induced hepatic injury,1
d,negative,liver function abnormalities,1
d,negative,Advanced symptoms,1
d,negative,Bacterial culture,2
d,negative,cryoprotein,1
d,negative,anti-Jo-1 antibodies,1
d,negative,Erythema around the nails,1
d,negative,"anti-nRNP, Jo-1, Ku, Sm, SSA/Ro, and SSB/La antibodies",1
d,negative,cancer lesions,1
d,negative,dryness,1
d,negative,Anti-SSA and anti-SSB antibodies,1
d,negative,antinuclear antibodies,2
d,negative,dryness symptoms,1
d,negative,anti-centromere,1
d,negative,anti-DNA,1
d,negative,anti-Sm,1
d,negative,anti-RNP,1
d,negative,Abscesses in the mouth,1
d,negative,side effects,1
d,negative,C-reactive protein (CRP),1
d,negative,urinary B-J protein,1
d,negative,rash,1
d,negative,skin rash,6
d,negative,seborrheic eczema and psoriasis,1
d,negative,tuberculosis,2
d,negative,T-cell receptor beta chain reconstitution (Tc beta),1
d,negative,ischemic lesions,1
d,negative,LE cells,1
d,negative,lung and esophageal lesions,1
d,negative,pustules,1
d,negative,deformity of the nail plate,1
d,negative,staphylococcus aureus,1
d,negative,fungi,1
d,negative,cutaneous malignancy,1
d,negative,skin malignancies,1
d,negative,infiltration,1
d,negative,BHL,2
d,negative,trauma,1
d,negative,itchy,1
d,negative,atopic dermatitis,2
d,negative,chest pain,2
d,negative,peripheral airway obstruction,1
d,negative,bronchiolitis,1
d,negative,allergic disease such as bronchial asthma,1
d,negative,Autologous serum intradermal reaction,1
d,negative,eosinophilic inflammation,1
d,negative,autoantibodies,1
d,negative,puffiness,1
d,negative,swelling rash,1
d,negative,cholinergic reed measles,1
d,negative,adrenergic reed measles,1
d,negative,Water reed measles,1
d,negative,cold reed measles,1
d,negative,Erythema,1
d,negative,erythema,1
d,negative,recurrence,10
d,negative,tenderness,1
d,negative,dysgeusia,1
d,negative,myoclonus,1
d,negative,left breast cancer,1
d,negative,gastrointestinal metastasis,1
d,negative,CK20,3
d,negative,MUC2,1
d,negative,accumulation,1
d,negative,vascular invasion,1
d,negative,metastasis,3
d,negative,malignant findings,1
d,negative,serous invasion,1
d,negative,E-cadherin,2
d,negative,recurrence or metastasis,1
d,negative,recurrent foci,2
d,negative,outflow,1
d,negative,lymph nodes,1
d,negative,peritoneal irritation symptoms,1
d,negative,portal vein tumor emboli,1
d,negative,complications such as suture failure,1
d,negative,IP,1
d,negative,muscular defenses,1
d,negative,pain,1
d,negative,pancreatic ductal angiography,1
d,negative,thymic carcinoma,1
d,negative,varicose vein,1
d,negative,atypical cells,1
d,negative,thoracicoabdominal fluid,1
d,negative,anemia,1
d,negative,contrast,1
d,negative,symptoms of peritoneal irritation,1
d,negative,wall thickening,1
d,negative,recoil pain,1
d,negative,perforation of the gastrointestinal tract,1
d,negative,antiplatelet antibodies,1
d,negative,bulging,1
d,negative,injury,1
d,negative,intra-abdominal hemorrhage,1
d,negative,recur,1
d,negative,abdominal symptoms,1
d,negative,beating mass,1
d,negative,recurrent metastasis,1
d,negative,distant metastasis,2
d,negative,metastases,1
d,negative,c-kit,1
d,negative,CD34,1
d,negative,S-100,1
d,negative,signs of recurrence,1
d,negative,early ascending colon cancer,1
d,negative,cardiovascular complications,1
d,negative,that could cause stenosis,1
d,negative,anastomotic stenosis,1
d,negative,food mass,1
d,negative,gastric cancer,1
d,negative,adverse events,2
d,negative,0-IIa+IIc lesions,1
d,negative,recurrent findings,1
d,negative,tumor invasion,1
d,negative,left lateral lymph node metastasis,1
d,negative,cancer tissue,1
d,negative,band,1
d,negative,malignant,1
d,negative,recurrence of ileus,1
d,negative,abdominal trauma,1
cc,executed,radiochemotherapy,1
cc,executed,consult,3
cc,executed,discharged,24
cc,executed,transferred to our department,1
cc,executed,follow-up,6
cc,executed,hospitalized,10
cc,executed,seen,5
cc,executed,emergency,1
cc,executed,discharge,1
cc,executed,readmitted,2
cc,executed,admitted to the hospital,7
cc,executed,our hospital for emergency treatment,1
cc,executed,outpatient,9
cc,executed,admitted upon referral,1
cc,executed,regularly scheduled follow-up visits,1
cc,executed,transferred to another hospital,1
cc,executed,transferred,6
cc,executed,transfer,1
cc,executed,treated,3
cc,executed,informed consent,1
cc,executed,follow up,1
cc,executed,outpatient clinic,1
cc,executed,observation,4
cc,executed,hospitalizations,1
cc,executed,referred,2
cc,executed,second opinion,1
cc,executed,admitted,19
cc,executed,patient,2
cc,executed,rushed,1
cc,executed,visited,20
cc,executed,examined for liver disorder,1
cc,executed,examined,6
cc,executed,additional tests,1
cc,executed,regular follow-up,1
cc,executed,inpatient management,1
cc,executed,long-term residents,1
cc,executed,prolonged bed rest,1
cc,executed,examination performed at the time of admission,1
cc,executed,out of doors,1
cc,executed,readmitted to the hospital,1
cc,executed,Initial examination,2
cc,executed,regularly visited,1
cc,executed,hospital,1
cc,executed,first visit,1
cc,executed,First Examination,2
cc,executed,treatment,3
cc,executed,discharged from the hospital,3
cc,executed,emergency admitted,1
cc,executed,First examination,5
cc,executed,initial examination,2
cc,executed,referred to,1
cc,executed,First examined,5
cc,executed,First Visit,1
cc,executed,admitted for further treatment,1
cc,executed,examination,4
cc,executed,examined and treated,1
cc,executed,our department,1
cc,executed,underwent a medical exam,1
cc,executed,First seen,1
cc,executed,first examination,1
cc,executed,seen at our outpatient clinic,1
cc,executed,visited our outpatient clinic,1
cc,executed,outpatient clinic for a 2nd examination,1
cc,executed,ER,4
cc,executed,visiting the ER,1
cc,executed,general practitioners,1
cc,executed,visited the ER,1
cc,executed,visiting our ER,1
cc,executed,visits,1
cc,executed,regular visits,1
cc,executed,visit the ER,1
cc,executed,visit,2
cc,executed,she visited,1
cc,executed,admission,1
cc,executed,admitted to the,1
cc,executed,initial diagnosis,2
cc,executed,able to be transferred,1
cc,executed,admitted to the hospital in an emergency,1
cc,executed,to,4
cc,executed,referred to the hospital,1
cc,executed,IC,1
cc,executed,brought,1
cc,executed,came to the hospital,1
cc,executed,in the hospital,1
cc,executed,was,1
cc,executed,visited the emergency room,1
cc,executed,ESWL,1
cc,executed,refused,1
cc,executed,to the,1
cc,executed,discharge from the hospital,1
cc,executed,returned to the clinic,1
cc,executed,transported to another hospital for emergency treatment,1
cc,executed,followed up,1
cc,executed,emergency treatment,1
cc,executed,visiting the hospital regularly,1
cc,executed,emergency hospitalization,1
cc,executed,attending outpatient clinic,1
cc,executed,brought to our emergency room,1
cc,executed,patient was discharged,1
cc,executed,referred to our hospital,1
cc,executed,came,1
cc,executed,requested,1
cc,executed,the hospital,1
cc,executed,emergency department,1
cc,executed,admitted to the hospital as an emergency,1
m-key,other,immune checkpoint inhibitors,4
m-key,other,anti-PD-L1 antibodies,1
m-key,other,Immune checkpoint inhibitors (ICIs),2
m-key,other,ICI,2
m-key,other,anti-PD-1 antibodies,1
m-key,other,ICIs,1
m-key,other,immune checkpoint inhibitors (ICIs),2
m-key,other,steroids,3
m-key,other,MMF,1
m-key,other,pazopanib,1
m-key,other,PSL,1
m-key,other,lactulose or branched-chain amino acid preparations,1
m-key,other,rifaximin and L-Carnitine preparations,1
m-key,other,rifaximin and L-Cartine,1
m-key,other,ethanolamine oleate (EO),1
m-key,other,haptoglobin,1
m-key,other,EO,2
m-key,other,sofosbuvir/velpatasvir (SOF/VEL),1
m-key,other,SOL/VEL,1
m-key,other,gelatinized nutrition,1
m-key,other,cyclosporine (CsA),1
m-key,other,tacrolimus (FK506),1
m-key,other,CsA,1
m-key,other,"Inchinkoto (Capillary Wormwood Decoction, hereinafter known as ICKT)",1
m-key,other,ICKT and Saireito (minor bupleurum decoction combined with poria powder with five herbs),1
m-key,other,INH,1
m-key,other,immunosuppressants,1
m-key,other,Chlorpyrifos,1
m-key,other,organophosphate,1
m-key,other,ICS,3
m-key,other,celecoxib,1
m-key,other,pregabalin,1
m-key,other,Pregabalin,1
m-key,other,panitumumab,1
m-key,other,molecular targeting agent,1
m-key,other,bevacizumab,1
m-key,other,anticancer drugs,1
m-key,other,NBCA,2
m-key,other,S-1/CDDP,1
d,general,various types of cancer,1
d,general,side effects,3
d,general,immune-related adverse events (irAEs),3
d,general,autoimmune hepatitis (AIH) like pathological findings,1
d,general,irAE,1
d,general,cholangitis,2
d,general,hepatotoxicity,1
d,general,histological features,1
d,general,visual was similar to that associated with primary bilious cholangitis,1
d,general,liver disorders,1
d,general,side effect (irAE),1
d,general,"irAEs, including those involving cholangitis",1
d,general,malignant melanoma,1
d,general,gastric cancer,5
d,general,Hepatotoxicity irAEs,1
d,general,IrAEs,1
d,general,"liver damage, hepatitis with elevated hepatobiliary enzymes, hepatitis and sclerosing cholangitis",1
d,general,drug induced hepatotoxicity,1
d,general,autoimmune response,1
d,general,cross-reactivity between neoantigen and autoantigen,1
d,general,malignant cancer,1
d,general,irAE induced liver disease,1
d,general,bile duct injury,1
d,general,liver related irAEs,1
d,general,"liver damage, including bile duct injury, which are irAEs related",1
d,general,liver damage due to irAEs,1
d,general,drug-induced hepatic impairment,1
d,general,immune-related Adverse Effects (irAEs),1
d,general,Hepatotoxicity,1
d,general,immune-related adverse effect,1
d,general,hepatotoxicity and hepatitis,1
d,general,autoimmune hepatitis like appearance,1
d,general,irAEs,1
d,general,Drug-induced hepatic impairment,1
d,general,liver disorder,1
d,general,hepatitis,1
d,general,Spur cell anemia,2
d,general,addition to spur cells,1
d,general,hemolytic change,1
d,general,cirrhosis,3
d,general,Hepatic encephalopathy caused by an intrahepatic portal hepatic vein shunt,1
d,general,liver cirrhosis and portal hypertension,1
d,general,Hepatic encephalopathy,1
d,general,"portal venous shunts associated with cirrhosis, portal hypertension",1
d,general,acquired metabolic imbalance,1
d,general,intrahepatic portal vein shunt,1
d,general,trauma,1
d,general,hepatic encephalopathy,4
d,general,uncompensated liver cirrhosis,1
d,general,portosystemic shunt,1
d,general,ascites and varicose vein exacerbation,1
d,general,hepatic comas,1
d,general,portal veins and large circulatory short circuits,1
d,general,hepatic coma,2
d,general,splenic-renal shunt,1
d,general,renal damage caused by intravascular hemolysis,1
d,general,pulmonary embolism,2
d,general,hepatic infarction,1
d,general,gastric varices associated with cirrhosis,1
d,general,splenic hyperplasia,1
d,general,gastric varices,1
d,general,decompensated cirrhosis,2
d,general,cirrhotic,1
d,general,portal-major circulatory shunts,1
d,general,shunted hepatic encephalopathy and decreased liver function,1
d,general,hematemesis and melena,1
d,general,Portal hypertensive enteropathy,1
d,general,thrombosis,3
d,general,portal hypertension,2
d,general,present blood,1
d,general,massive bloody discharge,1
d,general,diffuse bleeding,1
d,general,portal hypertensive disease,1
d,general,primary biliary cholangitis,2
d,general,primary cholangitis,1
d,general,elevated hepatobiliary enzymes,1
d,general,liver disorder or neuropsychiatric disease,1
d,general,genetic mutations,1
d,general,Wilson's disease,4
d,general,fatty liver or fatty hepatitis,1
d,general,fatty liver,1
d,general,disease,1
d,general,hepatic disorders and fatty liver disease,1
d,general,decompensated cirrhosis type C,1
d,general,adverse outcome,1
d,general,complications of the disease,1
d,general,underlying disease,1
d,general,H. cinaedi infection,1
d,general,cellulitis or proctitis,1
d,general,positive culture,1
d,general,recur,1
d,general,"jaundice, pain, and abdominal mass",1
d,general,cancer,2
d,general,type I allergy (immediate type allergy),1
d,general,chronic liver injury,1
d,general,immediate allergic,1
d,general,breast cancer,3
d,general,recurrence,1
d,general,Pulmonary axis torsion,1
d,general,complications,2
d,general,gastric tube injury,1
d,general,Deep vein thrombosis (DVT),1
d,general,blood clots form due to blood clotting,1
d,general,DVT,5
d,general,severe mental or physical disabilities,1
d,general,DVTs,1
d,general,underdeveloped,1
d,general,bedridden from birth,1
d,general,"physical changes, including muscle tension and epileptic seizures",1
d,general,muscle tension,2
d,general,abnormal muscle tension,1
d,general,"deformity, contracture and respiratory disorders",1
d,general,respiratory complications,1
d,general,biliary atresia,4
d,general,"gastrointestinal bleeding, including the rupture of gastroesophageal varices",1
d,general,gastrointestinal bleeding,1
d,general,liver failure,1
d,general,pathological dependency,1
d,general,aerophagia,1
d,general,flatulence,1
d,general,intellectually disabled,1
d,general,stress,1
d,general,"gastroesophageal reflux disease (GERD), diarrhea",1
d,general,ulcerative colitis,1
d,general,children fighting cancer,1
d,general,children with an excretory disorder,1
d,general,prolonged jaundice,1
d,general,liver fibrosis,2
d,general,psoriasis,1
d,general,psoriasis-like eczema and xerophilic skin rash,1
d,general,drug eruption in cases involving contagious mononucleosis,1
d,general,collagen disease,1
d,general,cirrhosis of the liver,1
d,general,malignant lymphoma,1
d,general,autism,1
d,general,lung cancer,2
d,general,hair loss,1
d,general,scarring,1
d,general,hepatic damage,1
d,general,skin damage,1
d,general,cutaneous malignancies,1
d,general,panniculitis,1
d,general,erythema nodosum,1
d,general,Necrosis,1
d,general,sarcoidosis,1
d,general,Cataracts and conical corneal-retinal detachment,1
d,general,complications of atopic dermatitis,1
d,general,asthmatic,1
d,general,severe drug eruptions,1
d,general,drug-induced hypersensitivity syndrome (DIHS),2
d,general,re-activation of HHV-6 concomitant with a drug allergy,1
d,general,viral infections,1
d,general,severe drug allergy,1
d,general,severe drug eruption,1
d,general,"toxic epidermal necrolysis, Stevens-Johnson syndrome and DIHS",1
d,general,multiple organ involvement,1
d,general,lymphadenopathy,1
d,general,skin symptoms,1
d,general,systemic organ involvement,1
d,general,reactivation of the herpesvirus family,1
d,general,DIHS,1
d,general,HS,2
d,general,viral reactivation,2
d,general,bronchial asthma attack,1
d,general,bronchial asthma,1
d,general,bronchial asthma attacks,1
d,general,peripheral airway inflammation,1
d,general,alveolitis,1
d,general,exercise-induced airway narrowing,1
d,general,cholinergic urticaria,1
d,general,soy milk allergy,1
d,general,OAS,1
d,general,drug eruptions,1
d,general,Psoriasis vulgaris,1
d,general,inflammatory keratosis disease,1
d,general,colorectal cancer,5
d,general,peripheral neuropathic pain,1
d,general,side effects such as floating dizziness and somnolence,1
d,general,stricture symptoms,1
d,general,invasive lobular carcinoma,1
d,general,breast cancer or ovarian cancer,1
d,general,Gastric cancer,1
d,general,male breast cancer,3
d,general,female breast cancer,1
d,general,inhibition of angiogenesis,1
d,general,MSI,3
d,general,non-MSI,2
d,general,BRAF mutations,1
d,general,High pancreatic-bile duct confluence,1
d,general,abnormal pancreatic-bile duct confluence,1
d,general,Deep vein thrombosis,1
d,general,Gallstones and colonic diverticula,1
d,general,Saint triad,1
d,general,obesity,1
d,general,Emphysematous cholecystitis,1
d,general,acute cholecystitis,2
d,general,gas picture,1
d,general,gangrenous cholecystitis,1
d,general,cholecystitis,1
d,general,perforates,1
d,general,ischemia,1
d,general,arteriosclerotic diseases such as,1
d,general,diabetes mellitus,1
d,general,infection by gas-producing bacteria,1
d,general,hydrocephalus,1
d,general,"dysfunction due to increased intra-abdominal pressure, intra-abdominal adhesions or infection",1
d,general,gastrointestinal cancer,1
d,general,myelodysplastic syndromes (MDS),1
d,general,Traumatic abdominal hernia,1
d,general,damage,1
d,general,Type 2 endoleak (EL ),1
d,general,abdominal aortic aneurysm (AAA),1
d,general,"cerebral aneurysms, arteriovenous thinness, hepatic hemorrhage, and renal hemorrhage",1
d,general,esophageal cancer complicated by sarcoidosis,1
d,general,enlarged lymph nodes,1
d,general,adrenal metastases,1
d,general,multiple organ metastases,1
d,general,multiple metastases,1
d,general,running abnormalities,1
d,general,travel abnormality,1
d,general,graft damage,1
d,general,spasm due to traction,1
d,general,food residues,1
d,general,anastomotic stenosis or gastric calculus,1
d,general,gastric tube cancer,1
d,general,Gastric cancer has been reported to metastasize to the colon,1
d,general,"lymph node metastasis, liver metastasis, and peritoneal dissemination metastasis",1
d,general,metastasis,1
d,general,skin metastasis of gastric cancer,1
d,general,primary tumors,1
d,general,metastatic skin cancer,1
d,general,cutaneous metastasis,1
d,general,Sister Mary Joseph node,1
d,general,Stage ll-III esophageal cancer,1
d,general,primary lesions and lymph node metastases,1
d,general,"IM, intraepithelial extension, and multiple lesions",1
d,general,unresectable advanced gastric cancer,1
d,general,highly advanced colorectal cancer,1
d,general,rectal cancer,1
d,general,direct invasion or metastasis,1
d,general,advanced recurrent colorectal cancer,1
d,general,Small bowel hemorrhage,1
d,general,paralytic ileus,1
d,general,adhesive ileus,1
d,general,tumors,1
d,general,stones,1
d,general,stone adhesion,1
d,general,bladder cancer,1
d,general,malignant tumors,1
d,general,Bladder cancer,1
timex3,time,Concomitantly,1
timex3,time,As of this writing,1
timex3,time,In recent years,1
timex3,time,Thereafter,1
timex3,time,was,1
timex3,time,is now,1
timex3,time,As of now,1
timex3,time,At this juncture,1
timex3,time,recently,3
timex3,time,currently,7
timex3,time,Recently,4
timex3,time,is currently,2
timex3,time,At present,1
timex3,time,past three years,1
timex3,time,Approximately 2 months prior,1
timex3,time,10 a.m,1
timex3,time,now,2
timex3,time,early morning,1
timex3,time,early in the morning,1
timex3,time,9:30 a.m.,1
timex3,time,the present,1
timex3,time,after 5 minutes,1
timex3,time,immediately after,1
timex3,time,immediately,2
timex3,time,few hours later,1
timex3,time,Currently,3
timex3,time,still,1
timex3,time,same time,1
timex3,time,morning,1
timex3,time,the afternoon,1
timex3,time,at around 5:00 a.m.,1
timex3,time,x,1
timex3,time,So far,1
timex3,time,is,1
timex3,time,Immediately afterwards,1
timex3,time,date,1
timex3,time,Now,1
t-key,,hepatobiliary enzymes,5
t-key,,AST,16
t-key,,ALT,16
t-key,,ALP,12
t-key,,γGTP,4
t-key,,anti-nuclear antibody,3
t-key,,IgG,8
t-key,,IgG4,1
t-key,,IgM,8
t-key,,hepatobiliary enzyme,1
t-key,,T-bil,1
t-key,,γGT,1
t-key,,biliary enzymes,1
t-key,,IgG and IgG4,1
t-key,,Hepatobiliary enzymes,1
t-key,,liver function,8
t-key,,T-Bil,4
t-key,,γ-GTP,9
t-key,,PT,8
t-key,,white blood cell count,4
t-key,,CRP,12
t-key,,T-Bil ,2
t-key,,D-Bil,2
t-key,,LDH,14
t-key,,Autoantibodies,1
t-key,,viral markers,1
t-key,,DLST,1
t-key,,total score,1
t-key,,days since onset,1
t-key,,existence of non-drug related causes (Y/N),1
t-key,,previous liver disorder reported,1
t-key,,Height,2
t-key,,Weight,1
t-key,,M2BPGi,2
t-key,,ANA,2
t-key,,AST/ALT,1
t-key,,Liver function,1
t-key,,eosinophils,2
t-key,,eosinophil,1
t-key,,neutrophils,2
t-key,,no abnormalities in the hematopoiesis,1
t-key,,ChE,1
t-key,,T-bill,1
t-key,,D-bill,1
t-key,,Cu,1
t-key,,CMV and EBV related antigen-antibody reactions,1
t-key,,antinuclear antibody,1
t-key,,WBC,8
t-key,,RBC,2
t-key,,Hb,9
t-key,,Ht,2
t-key,,MCV,1
t-key,,MCHC,1
t-key,,Plt,5
t-key,,history of drinking,1
t-key,,ammonia,2
t-key,,Fisher ratio,1
t-key,,blood citrulline,1
t-key,,hepatic reserve,1
t-key,,blood ammonia level,1
t-key,,Alb,8
t-key,,T.Bil,1
t-key,,NH3,2
t-key,,PLT,3
t-key,,PT-INR,2
t-key,,portal pressure,1
t-key,,hepatic function,2
t-key,,platelet count,2
t-key,,platelet,1
t-key,,ammonia level,1
t-key,,TB,2
t-key,,INR,2
t-key,,Ammonia,2
t-key,,Cre,2
t-key,,Na,2
t-key,,portal venous blood flow,1
t-key,,splenic venous blood flow,1
t-key,,liver hardness,2
t-key,,Child-Pugh score,3
t-key,,MELD-Na score,2
t-key,,liver volume,1
t-key,,serum ammonia levels,1
t-key,,hepatic venous wedge pressure,1
t-key,,level of consciousness,1
t-key,,anti-mitochondrial antibody,2
t-key,,anti-mitochondrial M2 index,1
t-key,,BMI,2
t-key,,CHE ,1
t-key,,serum ceruloplasmin ,1
t-key,,serum copper,1
t-key,,Urinary copper,1
t-key,,urinary copper,1
t-key,,copper level in the liver tissue,1
t-key,,copper,1
t-key,,copper level,1
t-key,,serum ceruloplasmin and serum copper,1
t-key,,Child-Pugh Criteria (CPS),1
t-key,,CPS,3
t-key,,eGFR,3
t-key,,erythrocyte sedimentation,1
t-key,,total bilirubin,1
t-key,,GOT,10
t-key,,GPT,9
t-key,,Al-P,2
t-key,,yGTP,1
t-key,, BSP,1
t-key,,ICG,1
t-key,,yG,1
t-key,,IgA,1
t-key,,T. bilirubin,1
t-key,,D. bilirubin,1
t-key,,LAP,1
t-key,,T. cholesterol,1
t-key,,Triglyceride,1
t-key,,"GOT, GPT, Al-P, and LAP",1
t-key,,ATPase,1
t-key,,serum IgE levels,2
t-key,,alcohol intake,1
t-key,,blood loss,1
t-key,,Oshima classification,1
t-key,,D-dimer,1
t-key,,SpO2 and single ventilatory volume,1
t-key,,heart and respiratory rate,1
t-key,,SpO2,1
t-key,,TP,2
t-key,,chE,1
t-key,,stool frequency/hematochezia score,1
t-key,,score,2
t-key,,liver fibrosis markers,1
t-key,,elasticity values,1
t-key,,Serum cytokines,2
t-key,,CPK,5
t-key,,antinuclear antibodies,4
t-key,,erythrocyte sedimentation rate,1
t-key,,sialic acid,1
t-key,,IgG and M,1
t-key,,Antinuclear antibodies,2
t-key,,CEA,13
t-key,,CA19-9,7
t-key,,aldolase,2
t-key,,γ-globulin,2
t-key,,anti intercellular substance antibody titer,1
t-key,,intercellular substance antibody titer,1
t-key,,IgA kappa monoclone,1
t-key,,white blood cell,3
t-key,,T-BIL,1
t-key,,TC,2
t-key,,TG,4
t-key,,P-L,1
t-key,,anti-SS-B antibodies,1
t-key,,ATL antibody titer,2
t-key,,HTLV-1 proviral DNA,1
t-key,,γ-gl,1
t-key,,CH50,1
t-key,,Lung capacity,1
t-key,,1 second rate,1
t-key,,Blood gas pO2,1
t-key,,EMG,1
t-key,,pO2,1
t-key,,T.P,1
t-key,,γ-Gl,1
t-key,,TTT,1
t-key,,ZTT,1
t-key,,CHE,1
t-key,,PL,1
t-key,,β-LP,1
t-key,,anti-centromere antibody,1
t-key,,Alp,1
t-key,,1gG,1
t-key,,400x dilution,1
t-key,,ACE,3
t-key,,sake (Japanese rice wine),1
t-key,,smoking,1
t-key,,serum lipids,1
t-key,,T. chol,2
t-key,,Obesity,1
t-key,,FBS,1
t-key,,glucose tolerance,1
t-key,,riboprotein lipase activity,1
t-key,,PaO2,2
t-key,,BH,1
t-key,,BW,1
t-key,,BT,1
t-key,,BP,1
t-key,,PR,1
t-key,,both inspiration and expiration,1
t-key,,VCAIgM,1
t-key,,EBNA,1
t-key,,pH,1
t-key,,PaCO2,1
t-key,,arterial blood gas,1
t-key,,respiratory function,1
t-key,,slL-2R,1
t-key,,2-5AS ,1
t-key,,HHV-61gG antibodies,1
t-key,,Real-time PCR,1
t-key,,peripheral whole blood HHV-6,1
t-key,,serum cytokines,1
t-key,,"IL-5, IL-6, and IFN-g",1
t-key,,Eosinophil count,1
t-key,,IgE,1
t-key,,milk,1
t-key,,soybean,1
t-key,,eosinophil count,1
t-key,,alveolar NO levels (aNO),1
t-key,,KL-6,1
t-key,,SP-D,2
t-key,,exhaled NO concentration,1
t-key,,aNO,4
t-key,,bronchial NO flux (bNO ),1
t-key,,BAL cell fraction,1
t-key,,CD4/8 ratio,1
t-key,,Serum Trichosporon antibody,1
t-key,,NO levels,2
t-key,,IgE-RIST,1
t-key,,ticks,1
t-key,,HD,1
t-key,,FeNO (ppb),1
t-key,,lowering rate of the forced respiratory volume in one second (△FEV1),1
t-key,,△FEV1,6
t-key,,FeNO,6
t-key,,Specific IgE,1
t-key,,Peripheral blood,1
t-key,,immunoglobulin,1
t-key,,serum complement titer,1
t-key,,Serum total IgE,1
t-key,,specific IgE,1
t-key,,weight,1
t-key,,body temperature,3
t-key,,blood pressure,2
t-key,,pulse,1
t-key,,tall,1
t-key,,in weight,1
t-key,,eating rate,1
t-key,,blood concentration,1
t-key,,HER2,1
t-key,,Ki67 index,1
t-key,,Tumor markers,2
t-key,,T-Bi 1,1
t-key,,D-Bi 1,1
t-key,,PS,1
t-key,,platelets,1
t-key,,tumor shrinkage rate,1
t-key,,Blood pressure,1
t-key,,pulse rate was,1
t-key,,surrounding lipid tissue concentration,1
t-key,,HR,1
t-key,,pancreatitis markers,1
t-key,,Drinking history,1
t-key,,amylase,1
t-key,,lipase,1
t-key,,body mass index,1
t-key,,Hct,1
t-key,,tumor markers,1
t-key,,AFP,2
t-key,,tumor marker,1
t-key,,uric acid levels,1
t-key,,urinary biochemistry,1
t-key,,Serum uric acid level,1
t-key,,daily uric acid excretion,1
t-key,,Urinary Mg excretion,1
t-key,,serum uric acid level,1
t-key,,uric acid clearance,1
t-key,,FEurate,1
t-key,,Uric acid excretion function,1
t-key,,PSA,1
t-key,,estimated volume,1
t-key,,MFR,1
t-key,,IPSS,1
t-key,,history of smoking,1
t-val,,93 U/L,1
t-val,,94 U/L,1
t-val,,1341 U/L,1
t-val,,149 U/L,1
t-val,,80X,1
t-val,,1645.6 mg/dL,1
t-val,,20.5 mg/dL,1
t-val,,45.1 mg/dL,1
t-val,,11 U/L,1
t-val,,26 U/L,1
t-val,,566 U/L,1
t-val,,73 U/L,2
t-val,,100 U/L,1
t-val,,104 U/L,1
t-val,,1215 U/L,1
t-val,,328 U/L,1
t-val,,0.81 mg/dl,1
t-val,,91 U/l,1
t-val,,144 U/l,1
t-val,,1478 U/l,1
t-val,,426 U/l,1
t-val,,0.7 mg/dL,1
t-val,,6781 U/L,1
t-val,,5381 U/L,1
t-val,,211 U/L,1
t-val,,481 U/L,1
t-val,,87.2%,1
t-val,,"7,950/μL",1
t-val,,3.97 mg/dL,1
t-val,,negative,19
t-val,,7.85 mg/dl,1
t-val,,5.07 mg/dl,1
t-val,,559 IU/L,1
t-val,,515 IU/L,1
t-val,,747 IU/L,1
t-val,,1490 IU/L,1
t-val,,5 points,1
t-val,,2 points,2
t-val,,1 point,1
t-val,,22.37 mg/dl,1
t-val,,15.02 mg/dl,1
t-val,,447 IU/L,1
t-val,,348 IU/L,1
t-val,,499 IU/L,1
t-val,,2360 IU/L,1
t-val,,44 IU/L,1
t-val,,63 IU/L,1
t-val,,120 IU/L,1
t-val,,176 IU/L,1
t-val,,163 cm,1
t-val,,66 kg,1
t-val,,1361 IU/L,1
t-val,,1593 IU/L,1
t-val,,1.1 mg/dL,2
t-val,,1027 mg/dl,1
t-val,,81%,1
t-val,,1.06,1
t-val,,40x,2
t-val,,270 IU/L,1
t-val,,822 IU/L,1
t-val,,74%,1
t-val,,100/ul,1
t-val,,58IU/l,1
t-val,,l8IU/l,1
t-val,,175IU/l,1
t-val,,208IU/l,1
t-val,,449U/1,1
t-val,,102U/1,1
t-val,,12.7mg/dl,1
t-val,,5.4mg/dl,1
t-val,,30%,2
t-val,,90μg/dl,1
t-val,,12.16COI,1
t-val,,negative pattern,1
t-val,,1569 mg/dl,1
t-val,,less than 40-fold,1
t-val,,4900/μl,1
t-val,,410×104/μl,1
t-val,,2.1 g/dl,1
t-val,,6.2%,1
t-val,,151.2 fl,1
t-val,,51.2 Pg,1
